1635511387.77384233,-0.00512400,-0.01805600,1.03151000,0.09250582,-0.12501330,-0.14999250,0.57471750,0.02423750,0.25679626,-1.76088863,0.04165449
1635511387.83573437,-0.00488000,-0.01842200,1.02516600,0.11742776,0.17072258,-0.11499250,0.36471750,-0.01076250,0.25665010,-1.75665010,0.04296989
1635511387.89995193,-0.00585600,-0.01891000,1.02394600,-0.13292041,0.27884159,-0.04499250,-0.26528250,-0.39576250,0.25665010,-1.75665010,0.04296989
1635511387.96246076,-0.00488000,-0.01671400,1.02162800,-0.06042571,-0.00031574,0.06000750,0.15471750,-0.11576250,0.25445776,-1.75869629,0.04136217
1635511388.02499843,-0.00488000,-0.01781200,1.02565400,-0.06350594,-0.12985591,-0.14999250,0.36471750,-0.01076250,0.25840398,-1.75825782,0.04662379
1635511388.08667803,-0.00573400,-0.01952000,1.02577600,-0.10076833,0.03369100,0.30500750,-0.16028250,-0.36076250,0.25840398,-1.75825782,0.04662379
1635511388.14856148,-0.00524600,-0.01903200,1.02492200,-0.02115380,0.00890122,-0.07999250,0.46971750,-0.11576250,0.25898860,-1.75884244,0.04282374
1635511388.21065092,-0.00488000,-0.01878800,1.02114000,0.00062406,-0.03439295,-0.21999250,0.71471750,-0.01076250,0.25475007,-1.75898860,0.04866998
1635511388.27264977,-0.00549000,-0.01927600,1.02345800,-0.03795127,-0.00765575,-0.07999250,0.57471750,0.12923750,0.25475007,-1.75898860,0.04866998
1635511388.33823514,-0.00610000,-0.01939800,1.02492200,-0.03605704,0.05535388,-0.14999250,0.32971750,0.16423750,0.25708857,-1.75884244,0.03975446
1635511388.40031648,-0.00549000,-0.01939800,1.02492200,-0.02571368,0.01812853,-0.42999250,0.99471750,0.16423750,0.25884244,-1.76161941,0.04296989
1635511388.46284103,-0.00536800,-0.01805600,1.02358000,0.04409901,-0.00768176,0.06000750,0.04971750,-0.32576250,0.25884244,-1.76161941,0.04296989
1635511388.52499413,-0.00695400,-0.01903200,1.03016800,-0.00368942,0.12620331,-0.11499250,0.22471750,-0.11576250,0.25416545,-1.75957322,0.05027770
1635511388.58684802,-0.00671000,-0.01842200,1.02638600,-0.11583005,0.07514033,-0.11499250,0.46971750,-0.36076250,0.25416545,-1.75957322,0.05027770
1635511388.64881945,-0.00622200,-0.01976400,1.02467800,-0.11220775,0.06037068,-0.21999250,0.29471750,0.05923750,0.25869629,-1.75957322,0.04691611
1635511388.71133137,-0.00573400,-0.01891000,1.02504400,0.20572870,0.03414349,-0.32499250,0.64471750,0.09423750,0.25416545,-1.76308097,0.04370067
1635511388.77384448,-0.00585600,-0.01891000,1.02626400,0.03024322,-0.07614094,0.02500750,0.25971750,-0.29076250,0.25416545,-1.76308097,0.04370067
1635511388.84513092,-0.00646600,-0.01769000,1.02638600,0.06727786,-0.13101204,-0.18499250,-0.12528250,-0.25576250,0.26059632,-1.76498100,0.04896229
1635511388.90709496,-0.00597800,-0.01854400,1.02480000,0.03021075,-0.00947320,-0.07999250,0.43471750,0.05923750,0.26205788,-1.75767319,0.03522362
1635511388.96857715,-0.00524600,-0.01854400,1.02541000,0.03142205,0.00569305,0.02500750,0.50471750,-0.01076250,0.26205788,-1.75767319,0.03522362
1635511389.03018475,-0.00610000,-0.01976400,1.02297000,-0.05212697,0.05396134,-0.11499250,0.74971750,-0.18576250,0.25665010,-1.76161941,0.03683134
1635511389.09206295,-0.00549000,-0.01927600,1.02004200,0.09541800,0.16458095,-0.11499250,0.18971750,-0.11576250,0.26045016,-1.75416545,0.04384683
1635511389.15364933,-0.00646600,-0.01952000,1.02419000,-0.11008132,0.19880521,-0.18499250,0.60971750,0.05923750,0.26045016,-1.75416545,0.04384683
1635511389.22051120,-0.00646600,-0.01866600,1.02614200,0.00949850,0.07206129,-0.07999250,0.32971750,-0.08076250,0.25898860,-1.75358082,0.03814674
1635511389.28316855,-0.00585600,-0.01927600,1.02431200,-0.02506387,0.04037929,-0.25499250,0.81971750,0.16423750,0.25898860,-1.75358082,0.03814674
1635511389.34505248,-0.00524600,-0.01903200,1.02516600,-0.00886608,0.00551477,-0.21999250,0.81971750,0.02423750,0.25665010,-1.76147325,0.04720842
1635511389.40670109,-0.00463600,-0.01805600,1.01430800,-0.09603068,-0.05336545,-0.04499250,0.11971750,-0.25576250,0.26103479,-1.75095001,0.04296989
1635511389.46817207,-0.00549000,-0.01976400,1.02370200,-0.07612739,0.02075687,-0.25499250,0.64471750,0.12923750,0.26103479,-1.75095001,0.04296989
1635511389.52968574,-0.00512400,-0.01793400,1.02480000,0.05734410,-0.00268669,-0.18499250,0.60971750,-0.04576250,0.26132710,-1.76235019,0.04866998
1635511389.59146547,-0.00646600,-0.01793400,1.02345800,0.05080511,-0.02130515,-0.32499250,0.78471750,-0.08076250,0.26176557,-1.75869629,0.04516223
1635511389.65321732,-0.00658800,-0.02037400,1.03285200,-0.24443291,0.30776028,0.09500750,0.43471750,-0.01076250,0.26176557,-1.75869629,0.04516223
1635511389.71571970,-0.00353800,-0.01903200,1.02406800,-0.21950203,0.31154532,-0.32499250,0.81971750,0.30423750,0.25884244,-1.75489623,0.04662379
1635511389.77784395,-0.00524600,-0.01781200,1.02528800,-0.22331449,0.00465756,-0.04499250,0.25971750,-0.11576250,0.25884244,-1.75957322,0.05027770
1635511389.83955503,-0.00475800,-0.01817800,1.02419000,0.03605720,-0.02102034,-0.07999250,0.50471750,-0.08076250,0.24963461,-1.75957322,0.05027770
1635511389.90288281,-0.00549000,-0.01744600,1.02309200,0.07496712,0.02066121,0.02500750,0.04971750,0.02423750,0.26220403,-1.75431160,0.04969307
1635511389.96458769,-0.00536800,-0.01842200,1.02187200,0.02189128,-0.06192959,0.44500750,-0.47528250,-0.36076250,0.26220403,-1.75431160,0.04969307
1635511390.02679753,-0.00402600,-0.01891000,1.02943600,-0.01122856,0.13328523,-0.21999250,0.01471750,-0.22076250,0.25767319,-1.74934230,0.04925460
1635511390.08858562,-0.00573400,-0.01915400,1.02272600,0.05141948,0.13549986,-0.14999250,0.67971750,0.02423750,0.25460392,-1.75372698,0.04720842
1635511390.15021873,-0.00561200,-0.01854400,1.02467800,-0.11196322,0.02255916,-0.11499250,0.36471750,-0.01076250,0.25460392,-1.75372698,0.04720842
1635511390.21330619,-0.00451400,-0.01988600,1.02309200,0.05769547,-0.03669684,0.06000750,0.43471750,0.02423750,0.26278866,-1.75211926,0.04326220
1635511390.27538013,-0.00451400,-0.01842200,1.02492200,0.01830597,-0.03369375,-0.32499250,1.13471750,-0.01076250,0.25942707,-1.75708857,0.04852382
1635511390.33806825,-0.00585600,-0.01866600,1.02480000,0.01121313,0.03971932,0.02500750,0.22471750,0.02423750,0.25942707,-1.75708857,0.04852382
1635511390.39988780,-0.00536800,-0.01915400,1.02358000,-0.04465317,-0.07596647,-0.14999250,0.22471750,0.02423750,0.25635779,-1.75811166,0.04296989
1635511390.46198988,-0.00671000,-0.01830000,1.02516600,-0.05026909,0.15569441,-0.14999250,0.50471750,-0.15076250,0.25635779,-1.75811166,0.04296989
1635511390.52391410,-0.00500200,-0.01866600,1.02504400,-0.11388864,-0.00909076,-0.07999250,0.11971750,-0.15076250,0.25811166,-1.75401929,0.04136217
1635511390.58580923,-0.00536800,-0.01891000,1.02467800,0.00008364,0.01172716,0.41000750,-0.40528250,-0.22076250,0.25138848,-1.76205788,0.04443145
1635511390.64873338,-0.00549000,-0.01964200,1.02431200,-0.03400741,0.01664803,0.02500750,0.11971750,-0.01076250,0.25138848,-1.76205788,0.04443145
1635511390.71089983,-0.00475800,-0.01805600,1.02419000,0.07458259,-0.00288126,-0.04499250,0.15471750,0.02423750,0.25752704,-1.75767319,0.04574686
1635511390.77297854,-0.00573400,-0.02013000,1.03114400,-0.11112360,-0.00297219,-0.07999250,-0.19528250,-0.15076250,0.25752704,-1.75401929,0.05013154
1635511390.83498478,-0.00561200,-0.01988600,1.02394600,0.20083635,0.17685288,-0.28999250,0.67971750,0.16423750,0.25752704,-1.75401929,0.05013154
1635511390.89682913,-0.00475800,-0.01744600,1.02455600,0.02814455,-0.00891226,0.09500750,-0.16028250,-0.50076250,0.25781935,-1.75767319,0.04852382
1635511390.96191263,-0.00366000,-0.01732400,1.01845600,0.01155936,-0.34938774,0.16500750,-0.23028250,-0.01076250,0.25665010,-1.75343467,0.04706226
1635511391.02420115,-0.00561200,-0.01952000,1.01028200,-0.10752517,0.00982346,-0.07999250,0.29471750,0.26923750,0.25665010,-1.75343467,0.04706226
1635511391.08662987,-0.00536800,-0.01903200,1.02480000,0.09118781,-0.34912404,-0.21999250,1.90471750,0.33923750,0.25226542,-1.74904999,0.04486992
1635511391.15027332,-0.00512400,-0.01927600,1.03114400,0.07186712,0.21392923,-0.14999250,0.53971750,0.19923750,0.25226542,-1.74904999,0.04486992
1635511391.21191931,-0.00719800,-0.01854400,1.02431200,0.23290115,-0.29447522,-0.04499250,0.60971750,-0.08076250,0.24788074,-1.75562701,0.04340836
1635511391.27408934,-0.00463600,-0.01854400,1.02382400,0.10523945,-0.02619752,-0.18499250,0.67971750,-0.01076250,0.25898860,-1.75124233,0.04238527
1635511391.33605433,-0.00622200,-0.01976400,1.02321400,-0.04257614,0.05778695,0.20000750,-0.12528250,-0.29076250,0.25898860,-1.75124233,0.04238527
1635511391.39875865,-0.00610000,-0.01927600,1.02589800,-0.02173223,-0.02194467,0.16500750,0.01471750,-0.22076250,0.25650395,-1.75548085,0.04574686
1635511391.46067929,-0.00500200,-0.01720200,1.02724000,-0.05431811,0.14098206,-0.11499250,-0.09028250,-0.11576250,0.25343467,-1.75884244,0.04326220
1635511391.52387667,-0.00622200,-0.02013000,1.02772800,-0.06740152,0.04557823,-0.11499250,0.92471750,0.12923750,0.25343467,-1.75884244,0.04326220
1635511391.58585572,-0.00610000,-0.01891000,1.05493400,-0.06237711,-0.10484699,-0.14999250,0.67971750,-0.18576250,0.26015785,-1.75562701,0.04589301
1635511391.64765739,-0.00622200,-0.01976400,1.02370200,0.03056697,0.06289240,-0.25499250,0.71471750,0.02423750,0.25182695,-1.75416545,0.04633148
1635511391.71201801,-0.00512400,-0.01952000,1.02882600,-0.11370870,0.26936656,-0.14999250,0.46971750,0.12923750,0.25182695,-1.75416545,0.04633148
1635511391.77384686,-0.00463600,-0.01866600,1.02382400,0.20436494,-0.02913938,-0.21999250,0.71471750,-0.08076250,0.26176557,-1.75065770,0.04998538
1635511391.83635879,-0.00512400,-0.01708000,1.02333600,-0.03834140,-0.00072473,-0.07999250,0.39971750,-0.01076250,0.26176557,-1.75065770,0.04998538
1635511391.89906478,-0.00597800,-0.01891000,1.02248200,-0.03872750,0.04721109,0.02500750,-0.02028250,-0.29076250,0.26001169,-1.75358082,0.03975446
1635511391.96188498,-0.00512400,-0.01878800,1.02382400,0.00125616,-0.00034419,-0.28999250,0.78471750,0.12923750,0.24846536,-1.76088863,0.04486992
1635511392.02370906,-0.00524600,-0.01817800,1.02358000,0.06738946,-0.02259436,-0.39499250,0.85471750,0.23423750,0.24846536,-1.76088863,0.04486992
1635511392.08571625,-0.00451400,-0.01903200,1.02211600,-0.01886095,0.12946121,-0.00999250,0.25971750,-0.25576250,0.26351944,-1.75533470,0.04472376
1635511392.14792490,-0.00439200,-0.01781200,1.02333600,0.08853980,-0.15744390,-0.18499250,0.60971750,-0.01076250,0.24963461,-1.75299620,0.04194680
1635511392.20976472,-0.00524600,-0.01903200,1.02248200,-0.02906313,0.10332394,-0.14999250,0.22471750,0.02423750,0.24963461,-1.75299620,0.04194680
1635511392.27277875,-0.00512400,-0.01744600,1.02333600,0.05904825,-0.16488394,-0.18499250,0.46971750,0.09423750,0.25591932,-1.75781935,0.04267758
1635511392.33487916,-0.00536800,-0.01915400,1.02406800,-0.09692342,0.01218028,0.06000750,0.39971750,-0.25576250,0.25591932,-1.75781935,0.03990061
1635511392.39768481,-0.00634400,-0.01927600,1.02553200,-0.30019026,0.06460901,-0.00999250,0.22471750,-0.01076250,0.25884244,-1.75504239,0.03990061
1635511392.46007633,-0.00536800,-0.01769000,1.02480000,0.06740499,0.01194689,-0.35999250,0.92471750,-0.04576250,0.25080386,-1.75708857,0.04253142
1635511392.52243972,-0.00536800,-0.01866600,1.02358000,0.00996393,-0.02134028,-0.00999250,0.22471750,-0.08076250,0.25080386,-1.75708857,0.04253142
1635511392.58449149,-0.00610000,-0.02049600,1.01565000,-0.26649768,-0.19129972,-0.07999250,-0.16028250,-0.18576250,0.25694241,-1.75285004,0.04092371
1635511392.64646268,-0.00585600,-0.01939800,1.02431200,-0.01479319,0.35677649,-0.11499250,0.29471750,-0.18576250,0.25942707,-1.75416545,0.04443145
1635511392.70843959,-0.00512400,-0.01830000,1.02431200,-0.18989408,0.19786195,0.06000750,0.43471750,-0.11576250,0.25942707,-1.75416545,0.04443145
1635511392.77083969,-0.00573400,-0.01866600,1.02626400,0.00809838,0.03385620,-0.11499250,0.46971750,-0.04576250,0.25635779,-1.76001169,0.04136217
1635511392.83304214,-0.00475800,-0.01903200,1.02419000,-0.00646979,-0.02235344,-0.11499250,0.39971750,-0.11576250,0.26074247,-1.76322713,0.04866998
1635511392.89538360,-0.00622200,-0.01793400,1.02382400,0.05116947,0.04003545,-0.00999250,0.08471750,-0.08076250,0.26074247,-1.76322713,0.04866998
1635511392.95753121,-0.00561200,-0.01952000,1.03114400,-0.13822063,0.05802062,-0.14999250,-0.09028250,-0.04576250,0.25460392,-1.75884244,0.04720842
1635511393.02038527,-0.00463600,-0.01878800,1.02382400,-0.02385906,0.34035970,-0.14999250,-0.44028250,-0.15076250,0.25460392,-1.75884244,0.04720842
1635511393.08303714,-0.00402600,-0.01830000,1.03529200,-0.10637944,0.42113005,-0.14999250,0.08471750,-0.29076250,0.25533470,-1.76015785,0.04165449
1635511393.15108609,-0.00353800,-0.01769000,1.02065200,0.00697277,0.03420193,-0.14999250,-0.23028250,-0.32576250,0.26220403,-1.75708857,0.04282374
1635511393.21316266,-0.00683200,-0.01842200,1.02492200,0.19087150,0.05924640,-0.07999250,0.25971750,-0.11576250,0.26220403,-1.75708857,0.04282374
1635511393.27520466,-0.00561200,-0.01878800,1.02358000,0.02635283,0.02356255,-0.18499250,0.46971750,-0.04576250,0.26059632,-1.75840398,0.04881614
1635511393.33747578,-0.00463600,-0.01769000,1.02345800,0.06339677,-0.02785414,-0.35999250,0.74971750,0.19923750,0.26468869,-1.76454253,0.05232388
1635511393.39960122,-0.00488000,-0.01903200,1.02504400,-0.21711793,-0.01414325,-0.28999250,0.50471750,-0.04576250,0.26468869,-1.76454253,0.05232388
1635511393.46459341,-0.00536800,-0.01903200,1.02492200,-0.10883049,0.19143893,0.02500750,0.22471750,-0.11576250,0.26132710,-1.75445776,0.03726980
1635511393.52618217,-0.00536800,-0.01903200,1.02406800,-0.01038602,0.01276072,0.23500750,-0.16028250,-0.29076250,0.25577317,-1.76088863,0.04282374
1635511393.58781123,-0.00512400,-0.01854400,1.02248200,0.01567419,-0.04839438,-0.39499250,1.06471750,0.19923750,0.25577317,-1.76088863,0.04282374
1635511393.65125108,-0.00610000,-0.01817800,1.02565400,0.03933281,0.03263569,-0.25499250,0.57471750,0.05923750,0.26410406,-1.75825782,0.04326220
1635511393.71325421,-0.00585600,-0.01903200,1.02589800,0.10768485,-0.02193407,-0.11499250,0.43471750,-0.01076250,0.26410406,-1.75825782,0.04326220
1635511393.77488327,-0.00585600,-0.01805600,1.02516600,-0.07113292,0.12173726,-0.21999250,0.64471750,0.09423750,0.25460392,-1.75767319,0.04384683
1635511393.83656502,-0.00488000,-0.01805600,1.02370200,-0.06526088,-0.01448673,0.27000750,-0.12528250,-0.15076250,0.25255773,-1.75738088,0.04837767
1635511393.89893460,-0.00512400,-0.01842200,1.02260400,0.01930101,0.00034514,0.20000750,-0.09028250,-0.36076250,0.25255773,-1.75738088,0.04837767
1635511393.96073103,-0.00512400,-0.02013000,1.02955800,-0.06539122,0.16716631,-0.04499250,0.50471750,-0.15076250,0.26483484,-1.75504239,0.04633148
1635511394.02256465,-0.00585600,-0.01976400,1.02114000,0.06906708,0.08880717,-0.18499250,0.46971750,-0.04576250,0.25270389,-1.76293481,0.03405437
1635511394.08987212,-0.00561200,-0.02074000,1.02431200,-0.22154849,-0.26704461,-0.18499250,0.43471750,-0.01076250,0.25270389,-1.76293481,0.03405437
1635511394.15162444,-0.00658800,-0.02257000,1.02565400,-0.12444501,0.08040061,0.13000750,-0.09028250,-0.22076250,0.25898860,-1.75986554,0.04296989
1635511394.21395063,-0.00451400,-0.01915400,1.02406800,-0.02209122,-0.03387945,0.09500750,-0.05528250,-0.11576250,0.26161941,-1.75942707,0.04706226
1635511394.27555537,-0.00524600,-0.01647000,1.02248200,0.13186016,-0.01420924,-0.14999250,0.22471750,-0.08076250,0.26161941,-1.75942707,0.04706226
1635511394.33724809,-0.00573400,-0.01927600,1.05700800,-0.02967954,0.00377886,-0.04499250,0.29471750,-0.01076250,0.25475007,-1.75898860,0.04735457
1635511394.39951491,-0.00622200,-0.01927600,1.02492200,0.23684809,0.25758532,-0.11499250,0.46971750,-0.15076250,0.25475007,-1.75898860,0.04735457
1635511394.46142888,-0.00756400,-0.02013000,1.02345800,0.04747501,0.13429304,0.02500750,0.25971750,-0.18576250,0.25898860,-1.75694241,0.04808536
1635511394.52402306,-0.00524600,-0.01805600,1.02406800,0.03998919,0.00716813,-0.46499250,0.71471750,0.23423750,0.25796551,-1.75621163,0.04925460
1635511394.58656168,-0.00573400,-0.01939800,1.02455600,-0.02571228,0.03171741,-0.00999250,0.11971750,-0.18576250,0.25796551,-1.75621163,0.04925460
1635511394.64884019,-0.00500200,-0.02049600,1.02345800,-0.09256362,0.04013719,0.02500750,0.01471750,-0.08076250,0.25138848,-1.75314236,0.04136217
1635511394.71095777,-0.00585600,-0.01842200,1.02797200,-0.09429385,0.24264149,-0.07999250,0.01471750,-0.36076250,0.25898860,-1.75621163,0.04618533
1635511394.77314687,-0.00451400,-0.01964200,1.05591000,-0.19254249,0.24783153,-0.07999250,-0.12528250,-0.01076250,0.25898860,-1.75621163,0.04618533
1635511394.83609390,-0.00451400,-0.01976400,1.02358000,0.15630593,0.00039124,0.06000750,0.18971750,-0.36076250,0.25138848,-1.75504239,0.04223911
1635511394.89800382,-0.00549000,-0.01781200,1.02297000,-0.00797806,0.13056078,-0.07999250,0.43471750,0.16423750,0.25358082,-1.76410406,0.04823151
1635511394.96109581,-0.00585600,-0.01964200,1.02370200,0.28064915,-0.41092095,-0.11499250,0.18971750,-0.08076250,0.25358082,-1.76410406,0.04823151
1635511395.02374387,-0.00597800,-0.01842200,1.02455600,0.01270201,0.04606236,-0.07999250,-0.02028250,-0.04576250,0.25928091,-1.75548085,0.04063139
1635511395.08568978,-0.00549000,-0.01878800,1.02321400,0.00100656,0.02024915,0.13000750,-0.05528250,-0.39576250,0.25928091,-1.75548085,0.04063139
1635511395.14821124,-0.00439200,-0.01903200,1.02626400,-0.00772360,0.05286996,0.20000750,0.11971750,-0.08076250,0.25548085,-1.75665010,0.03814674
1635511395.21022344,-0.00573400,-0.01939800,1.03077800,-0.10475753,0.01068914,-0.11499250,1.65971750,0.58423750,0.26147325,-1.76015785,0.04896229
1635511395.27208233,-0.00622200,-0.01988600,1.02358000,-0.18828501,0.05382253,-0.25499250,0.46971750,0.40923750,0.26147325,-1.76015785,0.04896229
1635511395.33466458,-0.00573400,-0.01927600,1.02260400,0.05940385,-0.15811113,0.02500750,0.25971750,-0.08076250,0.25796551,-1.75942707,0.04209296
